weight,name,listeners
-14688,Inédito/Tom Jobim,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-14448,Aerosmith/Aerosmith,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-13923,Tim Maia 1973/Tim Maia,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-13920,Luv(sic) hexalogy/Nujabes,"['Jackson_Joe', 'haimond', 'Marcelosgc1']"
-13860,"Echoes, Silence, Patience & Grace/Foo Fighters","['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-13230,Awakening:Sleeping/MASS OF THE FERMENTING DREGS,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-13024,to hell with it/PinkPantheress,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-13005,Máquina do Tempo/Matuê,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-12330,あらためまして、はじめまして、ミドリです。/ミドリ,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-12054,Pendulum (Expanded Edition)/Creedence Clearwater Revival,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-11880,Tim Maia 1970/Tim Maia,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-11310,Machine Head (remastered)/Deep Purple,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-11232,Escape (Bonus Track Version)/Journey,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-11016,Reputation/Taylor Swift,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-10800,Paranoid/Black Sabbath,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-10584,Agent Provocateur/Foreigner,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-9828,Audioslave/Audioslave,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-9620,TA13OO/Denzel Curry,"['Jackson_Joe', 'OsvaldoMusicas']"
-9552,Iron Maiden (2015 Remaster)/Iron Maiden,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-9540,Le mie preferite/Lelio Luttazzi,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-9072,Supernatural/NewJeans,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-8979,0.1 flaws and all./wave to earth,"['suicidxbladxs', 'OsvaldoMusicas']"
-8700,The Smiths/The Smiths,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-8470,Use Your Illusion II/Guns N' Roses,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-8372,Crazy World/Scorpions,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-8320,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)/David Bowie,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-8246,School Girl Distortional Addict/NUMBER GIRL,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-8208,Hatful of Hollow/The Smiths,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-8040,O Samba É a Corda... Os Originais a Caçamba/Os Originais Do Samba,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-7910,Voids (2023 Remaster)/Have a Nice Life,"['suicidxbladxs', 'Marcelosgc1']"
-7590,Teenage Dream/Katy Perry,"['Jackson_Joe', 'PbzSmith', 'haimond', 'OsvaldoMusicas']"
-7560,MONTERO (Call Me by Your Name)/Lil Nas X,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-7504,Forever Young/Alphaville,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-7488,Lovedrive/Scorpions,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-7260,Invincible/Michael Jackson,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-7224,FUTURE PAST/Duran Duran,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-7076,Take Me to Your Leader/King Geedorah,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-7068,Combat Rock (Remastered)/The Clash,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-6435,Phases/Chase Atlantic,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-6375,2093/Yeat,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-6300,野口、久津川で爆死/Mowmow Lulu Gyaban,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-6120,Be the Cowboy/Mitski,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-6048,The Eminem Show/Eminem,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-6025,"""Os Mutantes""/Os Mutantes","['PbzSmith', 'Marcelosgc1', 'OsvaldoMusicas']"
-5880,"Noid/Tyler, the Creator","['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-5852,The Mouse & The Mask/DANGERDOOM,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-5676,Persona 5 Royal: Original Soundtrack/Lyn,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-5616,Naturalidade/pumapjl,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-5544,The Singles Plus/The Animals,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-5535,Black Panther the Album Music From and Inspired By/Kendrick Lamar,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-5400,Contemporary Movement/Duster,"['Jackson_Joe', 'suicidxbladxs']"
-5325,Three Imaginary Boys/The Cure,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-5304,Donda/Kanye West,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-5280,GUTS/Olivia Rodrigo,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-5264,Sophia Chablau e Uma Enorme Perda de Tempo/Sophia Chablau e Uma Enorme Perda de Tempo,"['Marcelosgc1', 'OsvaldoMusicas']"
-5236,Troupeau Bleu/Cortex,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-5056,How Sweet/NewJeans,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-5040,Surfer Rosa (2007 Remaster)/Pixies,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-5005,Kind Of Blue (Legacy Edition)/Miles Davis,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-4945,Master Of Puppets (Remastered)/Metallica,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-4550,Ride The Lightning (Remastered)/Metallica,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-4536,Wave/Antônio Carlos Jobim,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-4500,Miki Matsubara Best Collection/Miki Matsubara,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-4368,ペルソナ3 オリジナル・サウンドトラック/アトラスサウンドチーム,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-4344,"Wolf/Tyler, the Creator","['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-4305,Cowboys From Hell/Pantera,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-4304,Playboi Carti/Playboi Carti,"['Jackson_Joe', 'suicidxbladxs']"
-4263,"HIStory - Past, Present and Future - Book I/Michael Jackson","['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-4176,White Light From the Mouth of Infinity/Swans,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-4160,100% Charlie Brown JR - Abalando a Sua Fábrica/Charlie Brown Jr.,"['haimond', 'suicidxbladxs', 'Marcelosgc1']"
-4128,Beauty Behind the Madness/The Weeknd,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-4080,Acústico (Live)/Kid Abelha,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-4050,Sobrevivendo no Inferno/Racionais MC's,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-3996,Magma/Gojira,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-3953,Eye In The Sky (Expanded Edition)/The Alan Parsons Project,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-3888,Cosmotron/Skank,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-3888,Bad (Remastered)/Michael Jackson,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-3876,Use Your Illusion I/Guns N' Roses,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-3744,Ceres & Calypso in the Deep Time/Candy Claws,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-3660,Greatest Hits: God's Favorite Band/Green Day,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-3604,The Getaway/Red Hot Chili Peppers,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-3451,"SIBELIUS: Piano Music, Vol. 4/Jean Sibelius","['PbzSmith', 'suicidxbladxs']"
-3440,Heaven or Las Vegas/Cocteau Twins,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-3380,Bloody Kisses/Type O Negative,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-3348,Alucinacao/Belchior,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-3240,In Utero/Nirvana,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-3222,This Old Dog/Mac DeMarco,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-3150,Legião Urbana/Legião Urbana,"['PbzSmith', 'suicidxbladxs']"
-3082,Panini/Lil Nas X,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-2940,Highway to Hell/AC/DC,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2926,First Trip/YONLAPA,"['Jackson_Joe', 'OsvaldoMusicas']"
-2916,The Fame/Lady Gaga,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-2880,Piece of Mind (2015 Remaster)/Iron Maiden,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-2850,Van Halen (Remastered)/Van Halen,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-2835,Me Chama De Gato Que Eu Sou Sua/Ana Frango Elétrico,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-2800,Ventura/Los Hermanos,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2784,The College Dropout/Kanye West,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-2772,Changes/VACATIONS,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-2772,Samba Esquema Novo/Jorge Ben Jor,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-2688,recently/Liana Flores,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-2688,As Quatro Estações/Legião Urbana,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-2666,Issues/Korn,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-2655,Eu Só Quero Ser Livre/Perlla,"['PbzSmith', 'haimond', 'OsvaldoMusicas']"
-2592,hades (the nine stages of change at the deceased remains)/My Dead Girlfriend,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-2592,Unknown Pleasures (Collector's Edition)/Joy Division,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-2574,B-Sides & Rarities/Deftones,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2574,ネバー・モア-『ペルソナ4』輪廻転生-/平田志穂子,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2560,Djavan/Djavan,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-2544,Currents/Tame Impala,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-2482,Master of Reality (2009 Remastered Version)/Black Sabbath,"['Jackson_Joe', 'PbzSmith']"
-2454,Cry of Fear (Official Soundtrack)/Andreas Rönnberg,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-2448,(III)/Crystal Castles,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-2280,A Rush of Blood to the Head/Coldplay,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-2279,The Slow Rush/Tame Impala,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-2268,O Descobridor Dos Sete Mares/Tim Maia,"['haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2230,Red Garland's Piano/Red Garland,"['haimond', 'suicidxbladxs']"
-2208,Shed/Title Fight,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-2196,RAT TAXI/Louie Zong,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-2184,samurai champloo music record departure/Nujabes,"['Jackson_Joe', 'haimond', 'Marcelosgc1']"
-2175,Prepare Consume Proceed/Loathe,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2175,"My Dear Melancholy,/The Weeknd","['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-2142,King Of The Mischievous South Vol. 2/Denzel Curry,"['Jackson_Joe', 'OsvaldoMusicas']"
-2120,Ideologia/Cazuza,"['suicidxbladxs', 'Marcelosgc1']"
-2115,Animals/Pink Floyd,"['Jackson_Joe', 'suicidxbladxs']"
-2100,Bleach/Bleach,"['Marcelosgc1', 'OsvaldoMusicas']"
-2064,Peperina/Serú Girán,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-2059,PADRIM/FBC,"['Jackson_Joe', 'OsvaldoMusicas']"
-2052,Já Sei/zimbra,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2044,kirametal/MASS OF THE FERMENTING DREGS,"['PbzSmith', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-2016,All Hope Is Gone (10th Anniversary)/Slipknot,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2006,気炎/Bleach,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1980,A Volta De Secos & Molhados/Secos & Molhados,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1978,Bando/Octomber,"['Jackson_Joe', 'suicidxbladxs']"
-1974,Louder Than Bombs/The Smiths,"['haimond', 'suicidxbladxs', 'Marcelosgc1']"
-1944,残光/Lamp,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1922,Itekoma Hits/Otoboke Beaver,"['Marcelosgc1', 'OsvaldoMusicas']"
-1920,The E.N.D. (The Energy Never Dies) [Deluxe Version]/Black Eyed Peas,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1904,Who's Next (Deluxe Edition)/The Who,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-1904,British Steel/Judas Priest,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-1892,Just as I Am/Bill Withers,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1863,EASY/LE SSERAFIM,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1850,Los Hermanos/Los Hermanos,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1848,Borboletas/Victor & Leo,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1848,Floral Green/Title Fight,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1827,qp/Ichiko Aoba,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1800,serafim triste/SteLa,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1800,Autodomínio/pumapjl,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1800,BORN PINK/BLACKPINK,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-1800,Rita Lee/Rita Lee,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1800,Abbey Road (Remastered)/The Beatles,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1765,Dead Again/Type O Negative,"['haimond', 'suicidxbladxs']"
-1744,Goo/Sonic Youth,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-1740,Geraes/Chico Buarque,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1680,Parachutes/Coldplay,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-1656,Unorthodox Jukebox/Bruno Mars,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1644,Luv Is Rage 2/Lil Uzi Vert,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-1638,Ensaio/Almir Sater,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1634,Positions/Ariana Grande,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-1634,supїdo/фрози,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1620,Animal (Expanded Edition)/Kesha,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-1595,"Djavan ""Ao Vivo""/Djavan","['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1584,UNFORGIVEN/LE SSERAFIM,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1584,MILLION DOLLAR BABY/Tommy Richman,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1560,2 É Demais/Belchior,"['suicidxbladxs', 'Marcelosgc1']"
-1560,Midnights/Taylor Swift,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1536,Here Comes the Cowboy/Mac DeMarco,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1530,Elephant/The White Stripes,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1512,Lost and Found/Mudvayne,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1488,Night Lights (Expanded Edition)/Gerry Mulligan Sextet,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-1456,Love at First Sting/Scorpions,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1440,Uma Tarde Na Fruteira/Jupiter Apple,"['Marcelosgc1', 'OsvaldoMusicas']"
-1440,Weezer/Weezer,"['haimond', 'suicidxbladxs']"
-1428,Makes It Happen/Gene Ammons,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1420,Chet In Paris: Everything Happens To Me - The Complete Barclay Recording Vol. 2/Chet Baker,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1408,HARDSTONE PSYCHO/Don Toliver,"['Jackson_Joe', 'haimond']"
-1403,ANNA TSUCHIYA inspi' NANA(BLACK STONES)/Anna Tsuchiya,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1400,Love Deluxe/Sade,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1400,Bossa Nova/Vinícius,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1386,Bossanova/Pixies,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1378,Heroes/Sabaton,"['suicidxbladxs', 'Marcelosgc1']"
-1360,ye/Kanye West,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1344,The Lo-Fis/Steve Lacy,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1332,summer flows 0.02/wave to earth,"['suicidxbladxs', 'OsvaldoMusicas']"
-1320,Mayerling/Francis Lai,"['Jackson_Joe', 'suicidxbladxs']"
-1304,Uma Tarde Na Fruteira (15th Anniversary Deluxe Edition)/Jupiter Apple,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1296,Arthur Verocai/Arthur Verocai,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1296,Follow the Blind (Remastered 2017)/Blind Guardian,"['haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1290,Asleep Among Endives/Ichiko Aoba,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1248,"""Awaken, My Love!""/Childish Gambino","['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-1248,Cargo/Men at Work,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1230,Distressor/Whirr,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1220,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)/Metro Boomin,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-1219,The Division Bell/Pink Floyd,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1170,One Wayne G/Mac DeMarco,"['Jackson_Joe', 'suicidxbladxs']"
-1160,Xscape/Michael Jackson,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-1160,Watch This (ARIZONATEARS Pluggnb Remix)/Lil Uzi Vert,"['Jackson_Joe', 'suicidxbladxs']"
-1152,Sister/Sonic Youth,"['Jackson_Joe', 'PbzSmith', 'haimond', 'Marcelosgc1']"
-1147,The Perfect Red Velvet - The 2nd Album Repackage/Red Velvet,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-1144,Vento De Maio/Elis Regina,"['haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1140,Bohemian Rhapsody (The Original Soundtrack)/Queen,"['Marcelosgc1', 'OsvaldoMusicas']"
-1120,I Can't Handle Change/Roar,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-1120,Little Electric Chicken Heart/Ana Frango Elétrico,"['haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1116,L.A. Noire Official Soundtrack/Andrew Hale,"['Jackson_Joe', 'PbzSmith']"
-1104,Sinatra/Basie: The Complete Reprise Studio Recordings/Frank Sinatra,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1088,Starboy (Deluxe)/The Weeknd,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-1080,Out Of Time (25th Anniversary Edition)/R.E.M.,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1080,Crowded House/Crowded House,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1044,GNX/Kendrick Lamar,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-1032,olhar pra trás/Terraplana,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1029,Tribalistas/Tribalistas,"['PbzSmith', 'suicidxbladxs']"
-1026,Toys in the Attic/Aerosmith,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1026,2001/Dr. Dre,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-1008,"Steven Universe, Vol. 1 (Original Soundtrack)/Steven Universe","['PbzSmith', 'haimond', 'suicidxbladxs']"
-1000,What A Wonderful World/Louis Armstrong,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-996,I Am...Sasha Fierce/Beyoncé,"['PbzSmith', 'OsvaldoMusicas']"
-992,Tomb for Two/Lebanon Hanover,"['Jackson_Joe', 'suicidxbladxs']"
-975,Nectar/Joji,"['suicidxbladxs', 'OsvaldoMusicas']"
-975,NX Zero/NX Zero,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-972,So Tonight That I Might See/Mazzy Star,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-960,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?/Billie Eilish","['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-960,Arcane league of legends: season 2 (soundtrack from the animated series)/Arcane,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-952,The Fame Monster (Deluxe Edition)/Lady Gaga,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-948,Encore (Deluxe Version)/Eminem,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-948,LOVELY BASTARDS/ZWE1HVNDXR,"['Jackson_Joe', 'suicidxbladxs']"
-945,Modern Escapism/Blanket,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-936,Sally Face: Strange Neighbors (Original Video Game Soundtrack)/Steve Gabry,"['PbzSmith', 'suicidxbladxs']"
-917,B.o.B Presents: The Adventures of Bobby Ray/B.o.B,"['PbzSmith', 'OsvaldoMusicas']"
-910,右も左も支配する頭は今日も肉を食いヨダレを垂らす。/Bleach,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-903,HIGHEST IN THE ROOM/Travis Scott,"['Jackson_Joe', 'PbzSmith']"
-900,"good kid, m.A.A.d city/Kendrick Lamar","['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-900,A Voz Do Samba/Alcione,"['PbzSmith', 'Marcelosgc1', 'OsvaldoMusicas']"
-900,Quiet Kenny/Kenny Dorham,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-900,Unknown Pleasures/Joy Division,"['suicidxbladxs', 'Marcelosgc1']"
-896,Tim Maia 1971/Tim Maia,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-888,Hard to Imagine the Neighbourhood Ever Changing/The Neighbourhood,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
