weight,name,listeners
-9100,Wayne Shorter,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-8712,Elis Regina,"['haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-8436,Post Malone,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-8352,"Tyler, the Creator","['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-7776,Berlioz,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-7344,Elvis Presley,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-7168,Lotus Juice,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-7076,King Geedorah,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-7000,Astrud Gilberto,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-6850,Miles Davis,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-6656,Jean Sibelius,"['PbzSmith', 'suicidxbladxs']"
-6500,Lana Del Rey,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-6496,McKinley Dixon,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-6392,Sophia Chablau e Uma Enorme Perda de Tempo,"['Marcelosgc1', 'OsvaldoMusicas']"
-6300,Mowmow Lulu Gyaban,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-6300,Miki Matsubara,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-6240,The Who,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-6240,Avenged Sevenfold,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-6132,Baby Keem,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-6100,Cortex,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-5916,Alceu Valença,"['PbzSmith', 'suicidxbladxs']"
-5852,DANGERDOOM,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-5760,Ozzy Osbourne,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-5698,Judas Priest,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-5544,Madonna,"['Jackson_Joe', 'PbzSmith', 'haimond', 'Marcelosgc1']"
-5544,The Animals,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-5460,Joe Hisaishi,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-5376,Serú Girán,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-5301,Miles Davis Quintet,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-5103,The Rolling Stones,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-4922,VACATIONS,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-4480,zimbra,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-4224,Men I Trust,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-4200,beabadoobee,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-4200,Daft Punk,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-4074,John Coltrane,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-4056,Sabaton,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-4032,Victor & Leo,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-4032,Cyndi Lauper,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-3953,The Alan Parsons Project,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-3953,Tool,"['suicidxbladxs', 'Marcelosgc1']"
-3744,Gorillaz,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-3690,Lil Peep,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-3600,Jimi Hendrix,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-3600,Nara Leão,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-3564,Frank Sinatra,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-3516,Boy Harsher,"['PbzSmith', 'suicidxbladxs']"
-3404,Bill Withers,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-3366,tricot,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-3332,Trippie Redd,"['Jackson_Joe', 'suicidxbladxs']"
-3248,Benny Golson,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-3198,Otoboke Beaver,"['Marcelosgc1', 'OsvaldoMusicas']"
-3150,Andreas Rönnberg,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-3096,YOASOBI,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-3072,Strawberry Guy,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-3072,Natiruts,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-3040,Entombed,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-3024,Liana Flores,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-3000,YONLAPA,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-2970,Rammstein,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-2940,ABBA,"['Jackson_Joe', 'PbzSmith', 'Marcelosgc1']"
-2898,aespa,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-2880,Raimundos,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2835,Megadeth,"['suicidxbladxs', 'Marcelosgc1']"
-2814,The Rolling Stones,"['PbzSmith', 'Marcelosgc1']"
-2772,Kid Abelha,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-2730,Motörhead,"['suicidxbladxs', 'Marcelosgc1']"
-2728,Weezer,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2655,Perlla,"['PbzSmith', 'haimond', 'OsvaldoMusicas']"
-2640,Powerwolf,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-2640,Kesha,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-2592,d4vd,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2480,Cream,"['PbzSmith', 'Marcelosgc1']"
-2394,Mudvayne,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-2376,The Mamas & the Papas,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-2340,YUNG LIXO,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2310,League of Legends,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2288,фрози,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-2208,Wisp,"['haimond', 'suicidxbladxs']"
-2160,NX Zero,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-2160,Cidade Dormitório,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-2150,Joey Bada$$,"['Jackson_Joe', 'OsvaldoMusicas']"
-2128,Eyedress,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-2100,Tommy Richman,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-2030,Rhapsody,"['suicidxbladxs', 'Marcelosgc1']"
-1989,The Cars,"['Jackson_Joe', 'PbzSmith', 'Marcelosgc1']"
-1984,Lebanon Hanover,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1980,RAÇA NEGRA,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1950,Adrian,"['Jackson_Joe', 'suicidxbladxs']"
-1950,Disturbed,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-1925,Cássia Eller,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1872,Candy Claws,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1856,João Gilberto,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1820,Os Paralamas Do Sucesso,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-1800,SteLa,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1755,NUMBER GIRL,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1736,Bob Dylan,"['PbzSmith', 'suicidxbladxs']"
-1725,The White Stripes,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1720,Red Garland,"['haimond', 'suicidxbladxs']"
-1700,Pitbull,"['Jackson_Joe', 'PbzSmith', 'haimond']"
-1680,物語シリーズ,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1672,Dr. Dre,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-1638,Blind Guardian,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1606,Rihanna,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1584,Arthur Verocai,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1566,Kamelot,"['suicidxbladxs', 'Marcelosgc1']"
-1558,Friedrich Habetler,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-1544,Mortician,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1520,Maroon 5,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1500,Alcione,"['PbzSmith', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1482,Octomber,"['Jackson_Joe', 'suicidxbladxs']"
-1476,Gerry Mulligan Sextet,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-1458,Akon,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-1428,Gene Ammons,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1404,Almir Sater,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1316,Febre90s,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1296,Toquinho,"['haimond', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1296,Mazzy Star,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-1295,Autopsy,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1276,Francis Lai,"['Jackson_Joe', 'suicidxbladxs']"
-1276,チャットモンチー,"['Marcelosgc1', 'OsvaldoMusicas']"
-1258,Depeche Mode,"['Jackson_Joe', 'suicidxbladxs']"
-1242,Joseph Kobzon,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1224,Chris Isaak,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-1219,Anna Tsuchiya,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-1216,Lupe de Lupe,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1190,Pitty,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-1188,Steve Gabry,"['PbzSmith', 'suicidxbladxs']"
-1178,Aimer,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-1156,Creed,"['haimond', 'suicidxbladxs']"
-1132,BROCKHAMPTON,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1120,Roar,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-1116,Andrew Hale,"['Jackson_Joe', 'PbzSmith']"
-1089,Paulo Sérgio,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-1089,Toby Fox,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-1080,Crowded House,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-1050,Justin Timberlake,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-1050,Louie Zong,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-1032,Terraplana,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-1020,Dissection,"['suicidxbladxs', 'Marcelosgc1']"
-1008,Édith Piaf,"['PbzSmith', 'Marcelosgc1']"
-999,Paramore,"['haimond', 'suicidxbladxs']"
-990,Kenshi Yonezu,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-987,Joey Valence & Brae,"['Jackson_Joe', 'OsvaldoMusicas']"
-970,川村ゆみ,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-960,Novulent,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-957,VIOLENT VIRA,"['haimond', 'suicidxbladxs']"
-948,ZWE1HVNDXR,"['Jackson_Joe', 'suicidxbladxs']"
-945,PASTEL GHOST,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-924,B.o.B,"['PbzSmith', 'OsvaldoMusicas']"
-924,Miles Davis,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-924,Lô Borges,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-900,Imagine Dragons,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-900,Dominic Fike,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-900,Daryl Hall & John Oates,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-862,Siouxsie and the Banshees,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-846,Tribalistas,"['PbzSmith', 'suicidxbladxs']"
-844,Nicki Minaj,"['Jackson_Joe', 'PbzSmith']"
-837,Kaede,"['suicidxbladxs', 'Marcelosgc1']"
-828,Novos Baianos,"['suicidxbladxs', 'Marcelosgc1']"
-826,KIDS SEE GHOSTS,"['Jackson_Joe', 'OsvaldoMusicas']"
-819,Fall Out Boy,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-816,Brian Eno,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-800,Dying Fetus,"['haimond', 'suicidxbladxs', 'Marcelosgc1']"
-792,The Doors,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-792,EXO,"['Jackson_Joe', 'OsvaldoMusicas']"
-789,DECALIUS,['suicidxbladxs']
-756,Alex G,"['Jackson_Joe', 'suicidxbladxs']"
-750,Latino,"['PbzSmith', 'Marcelosgc1']"
-750,The Notorious B.I.G.,"['Jackson_Joe', 'haimond', 'OsvaldoMusicas']"
-740,gorduratrans,"['suicidxbladxs', 'Marcelosgc1']"
-736,Daniel Caesar,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-726,S3BZS,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-720,twenty one pilots,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-720,McKinley Dixon,"['Jackson_Joe', 'OsvaldoMusicas']"
-715,Frejat,"['PbzSmith', 'suicidxbladxs']"
-700,Pharrell Williams,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-700,Whitesnake,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-696,Young Thug,"['Jackson_Joe', 'PbzSmith']"
-690,Soft Pine,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-686,quannnic,"['haimond', 'suicidxbladxs', 'Marcelosgc1']"
-680,Lotus Juice,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-663,Immolation,"['suicidxbladxs', 'Marcelosgc1']"
-660,Mac Miller,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-651,Shawn Mendes,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-650,Pinegrove,"['Jackson_Joe', 'suicidxbladxs']"
-644,Toshifumi Hinata,"['Jackson_Joe', 'suicidxbladxs']"
-644,Malta,"['haimond', 'suicidxbladxs']"
-630,Gloryhammer,"['suicidxbladxs', 'Marcelosgc1']"
-630,Kenny Dorham,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-620,Hus,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-612,Bat Nouveau,"['suicidxbladxs', 'Marcelosgc1']"
-602,Broadcast,"['PbzSmith', 'Marcelosgc1', 'OsvaldoMusicas']"
-602,Bauhaus,['suicidxbladxs']
-590,will.i.am,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-588,Kansas,"['Jackson_Joe', 'PbzSmith']"
-576,Hako,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-576,Casiopea,"['Jackson_Joe', 'haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-570,Rosa Walton,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-561,Danny Elfman,"['PbzSmith', 'suicidxbladxs']"
-560,RPM,"['PbzSmith', 'Marcelosgc1']"
-559,DragonForce,"['suicidxbladxs', 'Marcelosgc1']"
-546,Erasmo Carlos,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-546,Helloween,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-544,a terra vai se tornar um planeta inabitável,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-540,"Grover Washington, Jr.","['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-540,New Order,"['Jackson_Joe', 'Marcelosgc1']"
-540,Steven Universe,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-533,ADTurnUp,"['Jackson_Joe', 'suicidxbladxs']"
-532,Johnny Cash,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-528,LeeHi,"['Jackson_Joe', 'suicidxbladxs']"
-528,Playsmistful,"['Jackson_Joe', 'suicidxbladxs']"
-528,Desireless,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-522,Danny Brown,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-512,Pierce the Veil,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-506,The Pillows,"['Jackson_Joe', 'Marcelosgc1']"
-504,Teto,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-500,Nargaroth,"['suicidxbladxs', 'Marcelosgc1']"
-490,Diogo Nogueira,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-486,Timbaland,"['Jackson_Joe', 'suicidxbladxs']"
-480,Nelly Furtado,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-480,Ludwig van Beethoven,"['PbzSmith', 'suicidxbladxs']"
-476,Yot Club,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-476,ASIAN KUNG-FU GENERATION,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-468,Skinless,"['suicidxbladxs', 'Marcelosgc1']"
-462,HammerFall,"['suicidxbladxs', 'Marcelosgc1']"
-462,Sheena Ringo,"['Marcelosgc1', 'OsvaldoMusicas']"
-462,Marisa Monte,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-460,Stevie Wonder,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-452,Lush,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-452,Hotel Ugly,"['haimond', 'suicidxbladxs']"
-450,Sepultura,"['haimond', 'suicidxbladxs', 'Marcelosgc1']"
-450,Sho,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-444,David Guetta,"['Jackson_Joe', 'PbzSmith']"
-440,Lynyrd Skynyrd,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-438,Arte No Escuro,"['suicidxbladxs', 'Marcelosgc1']"
-432,Dire Straits,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-432,Pink Turns Blue,"['haimond', 'suicidxbladxs']"
-420,Macabre Plaza,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-416,Fleshwater,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-412,Ben Webster,"['Jackson_Joe', 'suicidxbladxs']"
-410,Lil Mosey,"['Jackson_Joe', 'PbzSmith']"
-408,Logic,"['Jackson_Joe', 'OsvaldoMusicas']"
-408,indigo la End,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-408,ConcernedApe,"['PbzSmith', 'OsvaldoMusicas']"
-406,Cochise,"['Jackson_Joe', 'PbzSmith', 'haimond', 'suicidxbladxs']"
-405,Talking Heads,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-405,Lifelover,['suicidxbladxs']
-400,Nosferatu,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-399,Grave Digger,"['suicidxbladxs', 'Marcelosgc1']"
-390,Katatonia,"['haimond', 'suicidxbladxs']"
-390,Nando Reis,"['PbzSmith', 'suicidxbladxs']"
-388,Psychonaut 4,['suicidxbladxs']
-385,The Sundays,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-385,Ugovhb,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-384,Stan Getz,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-384,The Notorious B.I.G.,"['Jackson_Joe', 'OsvaldoMusicas']"
-376,Françoise Hardy,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-376,Lancey Foux,"['Jackson_Joe', 'OsvaldoMusicas']"
-375,Midrift,"['haimond', 'suicidxbladxs']"
-375,Matuê,"['haimond', 'OsvaldoMusicas']"
-375,The Kid LAROI,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-374,Nicholas Payton,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-368,Incantation,"['suicidxbladxs', 'Marcelosgc1']"
-364,Morbid Angel,"['PbzSmith', 'haimond', 'suicidxbladxs', 'Marcelosgc1']"
-364,来兎,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-364,Toto,"['Jackson_Joe', 'PbzSmith', 'Marcelosgc1']"
-360,Mr.Kitty,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-360,Galneryus,"['suicidxbladxs', 'Marcelosgc1']"
-360,The Outfield,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-360,Baltra,"['Jackson_Joe', 'suicidxbladxs']"
-357,Mareux,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-355,Clara Nunes,"['Jackson_Joe', 'PbzSmith', 'Marcelosgc1']"
-354,Simply Red,"['suicidxbladxs', 'Marcelosgc1']"
-345,Genesis,"['Jackson_Joe', 'PbzSmith']"
-343,Panic! at the Disco,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-336,Savatage,"['suicidxbladxs', 'Marcelosgc1']"
-336,Metro Boomin,"['Jackson_Joe', 'OsvaldoMusicas']"
-330,Led Zeppelin,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-330,Peggy Lee,"['PbzSmith', 'Marcelosgc1']"
-330,K/DA,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-330,Lemuel Tay,"['Jackson_Joe', 'suicidxbladxs']"
-318,Pyotr Ilyich Tchaikovsky,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-316,NADSON O FERINHA,['suicidxbladxs']
-314,YABUJIN,['suicidxbladxs']
-307,For Tracy Hyde,['Marcelosgc1']
-306,blink-182,"['Jackson_Joe', 'suicidxbladxs']"
-306,Kavinsky,"['Jackson_Joe', 'suicidxbladxs']"
-304,Running Wild,"['suicidxbladxs', 'Marcelosgc1']"
-304,Jeff Buckley,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-304,Bolden.,"['Jackson_Joe', 'OsvaldoMusicas']"
-300,Misfits,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-300,Cryptopsy,"['suicidxbladxs', 'Marcelosgc1']"
-299,Charlie Parker,['suicidxbladxs']
-294,Manowar,"['suicidxbladxs', 'Marcelosgc1']"
-294,澤野弘之,"['Jackson_Joe', 'suicidxbladxs']"
-288,Slowboy,"['Jackson_Joe', 'suicidxbladxs']"
-288,Cassiano,"['suicidxbladxs', 'Marcelosgc1']"
-286,Geek Music,"['Jackson_Joe', 'PbzSmith', 'haimond', 'OsvaldoMusicas']"
-284,Cursed in Eternity,['suicidxbladxs']
-281,Christian Death,"['haimond', 'suicidxbladxs']"
-280,Paula Fernandes,"['PbzSmith', 'OsvaldoMusicas']"
-280,bloodthirsty butchers,['Marcelosgc1']
-280,Roberto Carlos,"['PbzSmith', 'suicidxbladxs']"
-280,結束バンド,"['Jackson_Joe', 'Marcelosgc1']"
-278,SIE Sound Team,"['Jackson_Joe', 'suicidxbladxs']"
-277,相対性理論,['Marcelosgc1']
-276,Pixies,"['suicidxbladxs', 'Marcelosgc1']"
-276,Akira Yamaoka,"['Jackson_Joe', 'suicidxbladxs']"
-276,Gorillaz,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-275,Zeca Baleiro,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-272,Paul Pritchard,"['Jackson_Joe', 'PbzSmith']"
-270,Tom Jobim,"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-267,Deicide,['suicidxbladxs']
-266,Caetano Veloso,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-264,LucidBeatz,"['Jackson_Joe', 'suicidxbladxs']"
-264,Daniel Pemberton,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-261,Suffocation,"['suicidxbladxs', 'Marcelosgc1']"
-256,Flyleaf,"['haimond', 'suicidxbladxs']"
-256,Gilberto Gil,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-256,Fleetwood Mac,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-252,Brothers of Metal,"['suicidxbladxs', 'Marcelosgc1']"
-252,NAYEON,"['Jackson_Joe', 'PbzSmith', 'OsvaldoMusicas']"
-245,The Jesus and Mary Chain,"['PbzSmith', 'Marcelosgc1']"
-243,Racionais MC's,"['Jackson_Joe', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-243,Kafka,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
